SubjID,Run,Order,ItemNumber,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
debug,1,A,52,0,0.6,Agent,1,Kyle Square is being rolled by Melissa Oval.,Melissa,Oval,Kyle,Square
debug,1,A,30,0.630000000004657,0.6,Agent,1,Melissa Oval is being balanced by Lily Triangle.,Lily,Triangle,Melissa,Oval
debug,1,A,N/A,1.26000000000931,0.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,55,1.85999999998603,0.6,Patient,0,Melissa Oval is shaking Kyle Square.,Melissa,Oval,Kyle,Square
debug,1,A,27,2.48999999999069,0.6,Agent,1,Melissa Oval is being shaken by Lily Triangle.,Lily,Triangle,Melissa,Oval
debug,1,A,N/A,3.11999999999534,0.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,16,3.71999999997206,0.6,Agent,1,Kyle Square is being stopped by Lily Triangle.,Lily,Triangle,Kyle,Square
debug,1,A,N/A,4.34999999997672,1,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,20,5.34999999997672,0.6,Patient,0,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star
debug,1,A,N/A,,,NULL ,N/A,,,,,
debug,1,A,13,,,Patient,0,,,,,
debug,1,A,N/A,,,NULL ,N/A,,,,,
debug,1,A,43,,,Agent,1,,,,,
debug,1,A,N/A,,,NULL ,N/A,,,,,
debug,1,A,8,,,Agent,1,,,,,
debug,1,A,N/A,,,NULL ,N/A,,,,,
debug,1,A,19,,,Patient,0,,,,,
debug,1,A,30,,,Patient,1,,,,,
debug,1,A,48,,,Patient,1,,,,,
debug,1,A,54,,,Agent,1,,,,,
debug,1,A,N/A,,,NULL ,N/A,,,,,
debug,1,A,2,,,Agent,0,,,,,
debug,1,A,N/A,,,NULL ,N/A,,,,,
debug,1,A,9,,,Agent,0,,,,,
debug,1,A,N/A,,,NULL ,N/A,,,,,
debug,1,A,58,,,Agent,1,,,,,
debug,1,A,N/A,,,NULL ,N/A,,,,,
debug,1,A,24,,,Patient,0,,,,,
debug,1,A,N/A,,,NULL ,N/A,,,,,
debug,1,A,7,,,Patient,0,,,,,
