SubjID,Run,Order,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
reference,2,C,5.49200000000928,0.12,Patient,0,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle
reference,2,C,5.61800000000949,0.12,Patient,1,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star
reference,2,C,5.74400000000969,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,5.78400000001056,0.12,Agent,1,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star
reference,2,C,5.91000000001077,0.52,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,6.4300000000112,0.12,Agent,1,Melissa Oval is being bounced by Kyle Square.,Kyle,Square,Melissa,Oval
reference,2,C,6.55600000001141,0.12,Patient,1,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square
reference,2,C,6.68200000001161,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,6.80200000001059,0.12,Patient,0,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square
reference,2,C,6.9280000000108,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,6.96800000001167,0.12,Patient,1,Melissa Oval is being bounced by Lily Triangle.,Lily,Triangle,Melissa,Oval
reference,2,C,7.09400000001187,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,7.21400000001086,0.12,Agent,1,Zach Star is being balanced by Lily Triangle.,Lily,Triangle,Zach,Star
reference,2,C,7.34000000001106,0.12,Agent,1,Lily Triangle is being stopped by Zach Star.,Zach,Star,Lily,Triangle
reference,2,C,7.46600000001126,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,7.50600000001214,0.12,Agent,1,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle
reference,2,C,7.63200000001234,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,7.75200000001132,0.12,Patient,0,Lily Triangle is balancing Kyle Square.,Lily,Triangle,Kyle,Square
reference,2,C,7.87800000001153,0.12,Agent,0,Lily Triangle is balancing Kyle Square.,Lily,Triangle,Kyle,Square
reference,2,C,8.00400000001173,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,8.08400000001348,0.12,Agent,1,Melissa Oval is being bounced by Lily Triangle.,Lily,Triangle,Melissa,Oval
reference,2,C,8.21000000001368,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,8.29000000001543,0.12,Agent,1,Kyle Square is being rolled by Melissa Oval.,Melissa,Oval,Kyle,Square
reference,2,C,8.41600000001563,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,8.53600000001461,0.12,Agent,0,Kyle Square is stopping Melissa Oval.,Kyle,Square,Melissa,Oval
reference,2,C,8.66200000001481,0.12,Agent,1,Kyle Square is being stopped by Lily Triangle.,Lily,Triangle,Kyle,Square
reference,2,C,8.78800000001502,0.12,Agent,1,Kyle Square is being stopped by Zach Star.,Zach,Star,Kyle,Square
reference,2,C,8.91400000001522,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,8.95400000001609,0.12,Agent,0,Zach Star is balancing Lily Triangle.,Zach,Star,Lily,Triangle
reference,2,C,9.0800000000163,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,9.24000000001615,0.12,Patient,1,Kyle Square is being balanced by Melissa Oval.,Melissa,Oval,Kyle,Square
reference,2,C,9.36600000001636,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,9.40600000001723,0.12,Agent,0,Melissa Oval is shaking Zach Star.,Melissa,Oval,Zach,Star
reference,2,C,9.53200000001743,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,9.57200000001831,0.12,Patient,0,Kyle Square is stopping Lily Triangle.,Kyle,Square,Lily,Triangle
reference,2,C,9.69800000001851,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,9.77800000002026,0.12,Agent,1,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star
reference,2,C,9.90400000002046,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,10.0240000000194,0.12,Agent,0,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square
reference,2,C,10.1500000000196,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,10.2300000000214,0.12,Patient,1,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square
reference,2,C,10.3560000000216,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,10.5560000000223,0.12,Patient,0,Melissa Oval is stopping Zach Star.,Melissa,Oval,Zach,Star
reference,2,C,10.6820000000225,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,10.7220000000234,0.12,Patient,0,Lily Triangle is balancing Melissa Oval.,Lily,Triangle,Melissa,Oval
reference,2,C,10.8480000000236,0.28,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,11.1280000000224,0.12,Agent,0,Kyle Square is shaking Melissa Oval.,Kyle,Square,Melissa,Oval
reference,2,C,11.2540000000226,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,11.3740000000216,0.12,Agent,1,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square
reference,2,C,11.5000000000218,0.12,Agent,0,Kyle Square is rolling Melissa Oval.,Kyle,Square,Melissa,Oval
reference,2,C,11.626000000022,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,11.746000000021,0.12,Agent,0,Melissa Oval is bouncing Zach Star.,Melissa,Oval,Zach,Star
reference,2,C,11.8720000000212,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,12.0320000000211,0.12,Patient,0,Lily Triangle is rolling Melissa Oval.,Lily,Triangle,Melissa,Oval
reference,2,C,12.1580000000213,0.56,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,12.7180000000226,0.12,Patient,1,Zach Star is being balanced by Kyle Square.,Kyle,Square,Zach,Star
reference,2,C,12.8440000000228,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,12.9640000000218,0.12,Patient,1,Kyle Square is being shaken by Melissa Oval.,Melissa,Oval,Kyle,Square
reference,2,C,13.090000000022,0.24,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,13.3300000000236,0.12,Patient,1,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star
reference,2,C,13.4560000000238,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,13.5360000000255,0.12,Patient,0,Kyle Square is shaking Melissa Oval.,Kyle,Square,Melissa,Oval
reference,2,C,13.6620000000257,0.12,Patient,0,Zach Star is rolling Melissa Oval.,Zach,Star,Melissa,Oval
reference,2,C,13.7880000000259,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,13.9080000000249,0.12,Patient,1,Kyle Square is being stopped by Melissa Oval.,Melissa,Oval,Kyle,Square
reference,2,C,14.0340000000251,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,14.1140000000269,0.12,Patient,1,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square
reference,2,C,14.2400000000271,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,14.2800000000279,0.12,Agent,1,Zach Star is being balanced by Kyle Square.,Kyle,Square,Zach,Star
reference,2,C,14.4060000000281,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,14.446000000029,0.12,Agent,0,Zach Star is balancing Kyle Square.,Zach,Star,Kyle,Square
reference,2,C,14.5720000000292,0.12,Patient,1,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle
reference,2,C,14.6980000000294,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,14.8180000000284,0.12,Agent,1,Kyle Square is being stopped by Melissa Oval.,Melissa,Oval,Kyle,Square
reference,2,C,14.9440000000286,0.12,Patient,0,Melissa Oval is bouncing Zach Star.,Melissa,Oval,Zach,Star
reference,2,C,15.0700000000288,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,15.4700000000303,0.12,Patient,0,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square
reference,2,C,15.5960000000305,0.12,Agent,1,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square
reference,2,C,15.7220000000307,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,15.9220000000314,0.12,Agent,1,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square
reference,2,C,16.0480000000316,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,16.1680000000306,0.12,Agent,1,Lily Triangle is being bounced by Melissa Oval.,Melissa,Oval,Lily,Triangle
reference,2,C,16.2940000000308,0.36,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,16.6540000000314,0.12,Agent,1,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle
reference,2,C,16.7800000000316,0.12,Patient,0,Kyle Square is rolling Melissa Oval.,Kyle,Square,Melissa,Oval
reference,2,C,16.9060000000318,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,16.9860000000335,0.12,Agent,0,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star
reference,2,C,17.1120000000337,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,17.3120000000345,0.12,Agent,1,Melissa Oval is being bounced by Zach Star.,Zach,Star,Melissa,Oval
reference,2,C,17.4380000000347,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,17.5980000000345,0.12,Patient,0,Lily Triangle is stopping Zach Star.,Lily,Triangle,Zach,Star
reference,2,C,17.7240000000347,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,17.8840000000346,0.12,Patient,0,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star
reference,2,C,18.0100000000348,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,18.0900000000365,0.12,Agent,1,Zach Star is being stopped by Kyle Square.,Kyle,Square,Zach,Star
reference,2,C,18.2160000000367,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,18.2560000000376,0.12,Patient,1,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle
reference,2,C,18.3820000000378,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,18.5420000000377,0.12,Patient,0,Zach Star is shaking Melissa Oval.,Zach,Star,Melissa,Oval
reference,2,C,18.6680000000379,0.12,Patient,1,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle
reference,2,C,18.7940000000381,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,18.9940000000388,0.12,Agent,0,Zach Star is stopping Melissa Oval.,Zach,Star,Melissa,Oval
reference,2,C,19.120000000039,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,19.3200000000397,0.12,Patient,0,Zach Star is stopping Melissa Oval.,Zach,Star,Melissa,Oval
reference,2,C,19.4460000000399,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,19.4860000000408,0.12,Patient,0,Melissa Oval is stopping Lily Triangle.,Melissa,Oval,Lily,Triangle
reference,2,C,19.612000000041,0.28,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,19.8920000000398,0.12,Patient,0,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star
reference,2,C,20.01800000004,0.12,Agent,1,Melissa Oval is being balanced by Kyle Square.,Kyle,Square,Melissa,Oval
reference,2,C,20.1440000000403,0.36,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,20.5040000000408,0.12,Agent,0,Kyle Square is stopping Lily Triangle.,Kyle,Square,Lily,Triangle
reference,2,C,20.630000000041,0.12,Agent,0,Melissa Oval is balancing Zach Star.,Melissa,Oval,Zach,Star
reference,2,C,20.7560000000412,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,20.956000000042,0.12,Agent,1,Melissa Oval is being balanced by Zach Star.,Zach,Star,Melissa,Oval
reference,2,C,21.0820000000422,0.12,Agent,1,Kyle Square is being balanced by Melissa Oval.,Melissa,Oval,Kyle,Square
reference,2,C,21.2080000000424,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,21.2480000000432,0.12,Patient,1,Lily Triangle is being bounced by Melissa Oval.,Melissa,Oval,Lily,Triangle
reference,2,C,21.3740000000435,0.24,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,21.6140000000451,0.12,Agent,0,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star
reference,2,C,21.7400000000453,0.28,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,22.0200000000441,0.12,Patient,1,Kyle Square is being stopped by Lily Triangle.,Lily,Triangle,Kyle,Square
reference,2,C,22.1460000000443,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,22.1860000000452,0.12,Agent,0,Lily Triangle is balancing Melissa Oval.,Lily,Triangle,Melissa,Oval
reference,2,C,22.3120000000454,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,22.5120000000461,0.12,Agent,0,Melissa Oval is bouncing Kyle Square.,Melissa,Oval,Kyle,Square
reference,2,C,22.6380000000463,0.12,Patient,1,Lily Triangle is being rolled by Melissa Oval.,Melissa,Oval,Lily,Triangle
reference,2,C,22.7640000000465,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,22.8040000000474,0.12,Patient,0,Melissa Oval is shaking Zach Star.,Melissa,Oval,Zach,Star
reference,2,C,22.9300000000476,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,23.1300000000483,0.12,Patient,0,Lily Triangle is stopping Melissa Oval.,Lily,Triangle,Melissa,Oval
reference,2,C,23.2560000000485,0.12,Patient,1,Zach Star is being balanced by Lily Triangle.,Lily,Triangle,Zach,Star
reference,2,C,23.3820000000487,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,23.5020000000477,0.12,Patient,1,Zach Star is being stopped by Kyle Square.,Kyle,Square,Zach,Star
reference,2,C,23.6280000000479,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,23.8280000000486,0.12,Agent,0,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square
reference,2,C,23.9540000000488,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,24.0340000000506,0.12,Agent,0,Lily Triangle is rolling Melissa Oval.,Lily,Triangle,Melissa,Oval
reference,2,C,24.1600000000508,0.32,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,24.4800000000505,0.12,Patient,1,Zach Star is being rolled by Melissa Oval.,Melissa,Oval,Zach,Star
reference,2,C,24.6060000000507,0.12,Agent,0,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle
reference,2,C,24.7320000000509,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,24.8920000000508,0.12,Agent,0,Zach Star is shaking Melissa Oval.,Zach,Star,Melissa,Oval
reference,2,C,25.018000000051,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,25.0980000000527,0.12,Agent,0,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle
reference,2,C,25.2240000000529,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,25.2640000000538,0.12,Patient,1,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star
reference,2,C,25.390000000054,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,25.510000000053,0.12,Patient,1,Kyle Square is being rolled by Melissa Oval.,Melissa,Oval,Kyle,Square
reference,2,C,25.6360000000532,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,25.7160000000549,0.12,Patient,0,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle
reference,2,C,25.8420000000551,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,25.882000000056,0.12,Patient,0,Melissa Oval is balancing Zach Star.,Melissa,Oval,Zach,Star
reference,2,C,26.0080000000562,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,26.2080000000569,0.12,Patient,0,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle
reference,2,C,26.3340000000571,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,26.4540000000561,0.12,Patient,0,Kyle Square is stopping Melissa Oval.,Kyle,Square,Melissa,Oval
reference,2,C,26.5800000000563,0.12,Patient,0,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square
reference,2,C,26.7060000000565,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,26.7460000000574,0.12,Agent,1,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle
reference,2,C,26.8720000000576,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,27.0320000000575,0.12,Agent,1,Lily Triangle is being balanced by Melissa Oval.,Melissa,Oval,Lily,Triangle
reference,2,C,27.1580000000577,0.24,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,27.3980000000593,0.12,Patient,1,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star
reference,2,C,27.5240000000595,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,27.7240000000602,0.12,Patient,0,Melissa Oval is bouncing Kyle Square.,Melissa,Oval,Kyle,Square
reference,2,C,27.8500000000604,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,28.2500000000618,0.12,Patient,1,Melissa Oval is being shaken by Lily Triangle.,Lily,Triangle,Melissa,Oval
reference,2,C,28.376000000062,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,28.5360000000619,0.12,Patient,1,Melissa Oval is being bounced by Kyle Square.,Kyle,Square,Melissa,Oval
reference,2,C,28.6620000000621,0.12,Patient,1,Melissa Oval is being balanced by Kyle Square.,Kyle,Square,Melissa,Oval
reference,2,C,28.7880000000623,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,C,28.8680000000641,0.12,Patient,1,Kyle Square is being stopped by Zach Star.,Zach,Star,Kyle,Square
reference,2,C,28.9940000000643,0.12,Patient,0,Melissa Oval is shaking Lily Triangle.,Melissa,Oval,Lily,Triangle
reference,2,C,29.1200000000645,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
